stud_number;first_name;last_name;gender;email;stud_role;asso_name;asso_desc
6723978;Jean Bernard;BLANCHET;M;jean bernard.blanchet@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
6723978;Jean Bernard;BLANCHET;M;jean bernard.blanchet@centralesupelec.fr;member;Sono;
4167770;Annonciade;GODIN;W;annonciade.godin@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5564971;Rachida;COUVREUX;F;rachida.couvreux@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
36833;Octave;HIVERT;M;octave.hivert@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
36833;Octave;HIVERT;M;octave.hivert@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
36833;Octave;HIVERT;M;octave.hivert@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7908933;Stéphane;BAUDOUIN;M;stephane.baudouin@centralesupelec.fr;member;Impact;
7908933;Stéphane;BAUDOUIN;M;stephane.baudouin@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
9790480;Nordine;GRASSET;M;nordine.grasset@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
40525;Renee;HOUDIN;W;renee.houdin@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
979747;Suzanne;POUPELIN;fille;suzanne.poupelin@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
979747;Suzanne;POUPELIN;fille;suzanne.poupelin@centralesupelec.fr;member;Sono;
7298401;Gwenaelle;LAVENIER;F;gwenaelle.lavenier@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
7298401;Gwenaelle;LAVENIER;F;gwenaelle.lavenier@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
127028;Gilda;MENET;fille;gilda.menet@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
127028;Gilda;MENET;fille;gilda.menet@centralesupelec.fr;member;Sono;
127028;Gilda;MENET;fille;gilda.menet@centralesupelec.fr;member;Impact;
3859477;Narcisse;DALIFARD;M;narcisse.dalifard@centralesupelec.fr;member;Impact;
7875661;Luciano;CHAILLOU;H;luciano.chaillou@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
2400708;Anne-Yvonne;DEHOUX;F;anne-yvonne.dehoux@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
4238144;Jean Christophe;CERIZIER;H;jean christophe.cerizier@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
4238144;Jean Christophe;CERIZIER;H;jean christophe.cerizier@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
4238144;Jean Christophe;CERIZIER;H;jean christophe.cerizier@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
276573;Marie-Noelle;AUMOND;W;marie-noelle.aumond@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
276573;Marie-Noelle;AUMOND;W;marie-noelle.aumond@centralesupelec.fr;member;Impact;
276573;Marie-Noelle;AUMOND;W;marie-noelle.aumond@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
5884030;Jean Pierre;JEANNEAU;M;jean pierre.jeanneau@centralesupelec.fr;member;Impact;
5884030;Jean Pierre;JEANNEAU;M;jean pierre.jeanneau@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
7476598;Baptiste;LEFEVRE;H;baptiste.lefevre@centralesupelec.fr;member;Sono;
7062366;Jeremie;RICOU;H;jeremie.ricou@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
3662800;Ghislène;ALLAIRE;fille;ghislene.allaire@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
3662800;Ghislène;ALLAIRE;fille;ghislene.allaire@centralesupelec.fr;member;Sono;
9515545;Claudy;GABORY;F;claudy.gabory@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
9515545;Claudy;GABORY;F;claudy.gabory@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
9515545;Claudy;GABORY;F;claudy.gabory@centralesupelec.fr;member;Impact;
355898;Patricia;GODICHEAU;M;patricia.godicheau@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
3355127;Patric;REVAULT;M;patric.revault@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
3355127;Patric;REVAULT;M;patric.revault@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
7601491;Vincenza;HOUDAYER;F;vincenza.houdayer@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
7601491;Vincenza;HOUDAYER;F;vincenza.houdayer@centralesupelec.fr;member;Impact;
7601491;Vincenza;HOUDAYER;F;vincenza.houdayer@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
9777115;Solange;CHEVALIER;F;solange.chevalier@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
9777115;Solange;CHEVALIER;F;solange.chevalier@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
8747513;Jean André;BELOUIN;garçon;jean andre.belouin@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
8747513;Jean André;BELOUIN;garçon;jean andre.belouin@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
1644484;Vanessa;OGEREAU;W;vanessa.ogereau@centralesupelec.fr;member;Impact;
1647802;Marianne;BESSON;W;marianne.besson@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
5234188;Paul-Henri;LAILLER;garçon;paul-henri.lailler@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5234188;Paul-Henri;LAILLER;garçon;paul-henri.lailler@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
4816761;Mickaël;BROUSSEAU;H;mickael.brousseau@centralesupelec.fr;member;Sono;
5964769;Joseph;LAIGLE;W;joseph.laigle@centralesupelec.fr;member;Impact;
5964769;Joseph;LAIGLE;W;joseph.laigle@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
5107261;Gina;BOLTEAU;fille;gina.bolteau@centralesupelec.fr;member;Impact;
5107261;Gina;BOLTEAU;fille;gina.bolteau@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
5107261;Gina;BOLTEAU;fille;gina.bolteau@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
6787143;Steve;BONTEMPS;M;steve.bontemps@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
906048;Hélène;LEMARCHAND;fille;helene.lemarchand@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
4196210;Michelle;LEVEQUE;garçon;michelle.leveque@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
4196210;Michelle;LEVEQUE;garçon;michelle.leveque@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7370710;Jean-Loup;RORTEAU;garçon;jean-loup.rorteau@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
7528141;Mary;SALE;W;mary.sale@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
7528141;Mary;SALE;W;mary.sale@centralesupelec.fr;member;Sono;
3841145;Anne Sophie;BARDET;F;anne sophie.bardet@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
3841145;Anne Sophie;BARDET;F;anne sophie.bardet@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
